post_id,content_type,video_duration_sec,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,is_verified,is_paid_partnership,hashtags,like_count,comment_count,view_count,play_count,engagement_rate,dataset,hashtag_type_mix,time_block,is_weekend
3574332144023983193,reel,75.5,15,Sunday,12,23,2,2025,80091,0,True,False,[],11645,59,60347,274931,0.14613194825950157,DS3,none,afternoon,True
3588199775917743741,reel,84.966,149,Friday,15,14,3,2025,80091,4,True,False,"['ad', 'sureyoucantmissit', 'orcanyou', 'skodasportline']",,61,8469,17829,,DS3,niche_only,afternoon,False
3608430197533508767,reel,57.28,1213,Friday,13,11,4,2025,80091,19,False,False,"['mumbaipolice', 'zone12', 'iso9001', 'qualitymanagement', 'policestations', 'maharashtrapolice', 'lawenforcement', 'mumbainews', 'policereform', 'dcpzone12', 'cpvivekphansalkar', 'policeinspection', 'publicservice', 'mumbaiupdates', 'policeachievements', 'policerecognition', 'safemumbai', 'smartpolice', 'policebadhai']",2278,7,24721,62378,0.028529690855516158,DS3,niche_only,afternoon,False
3622775079625321515,reel,197.158,487,Thursday,8,1,5,2025,80091,1,False,False,['fypシ❤️💞❤️'],10,3,42,146,0.0001623133396593917,DS3,niche_only,morning,False
3607009182433931190_271322272,reel,60.1,356,Wednesday,14,9,4,2025,186433,17,False,False,"['disney', 'disneyplayhouse', 'disneykid', 'disneymerch', 'disney', 'dcpplayhouse', 'disneyig', 'goofy', 'toystory', 'playhousedisney', 'disneykid', 'disneyfamily', 'disneyprincess', 'disneykids', 'disneyfamily', 'disneyfun', 'disneyig']",103,0,1348,6032,0.0005524743340806934,DS3,niche_only,afternoon,False
3621641433327187684,reel,89.466,218,Tuesday,19,29,4,2025,80091,10,True,False,"['highprotein', 'gym', 'animalbased', 'shredded', 'gymgirl', 'fdoe', 'fulldayofeating', 'howtolosebofyfat', 'shredded', 'animalbased']",1436,45,19607,64621,0.018491235079658393,DS3,niche_only,evening,False
3577349826440446064_7715890984,reel,38.894,5,Thursday,16,27,2,2025,224159,0,False,False,[],3,145,0,16387,0.0006602426837972877,DS3,none,afternoon,False
3516241641502693143,reel,19.6,191,Thursday,8,5,12,2024,80091,0,False,False,[],364,6,32003,79355,0.004619687359536533,DS3,none,morning,False
3491436404453011144,reel,88.433,492,Friday,3,1,11,2024,80091,29,False,False,"['menumukbang', 'trending', 'trendingreels', 'trendingnow', 'asianfood', 'chinesefood', 'weekend', 'weekendfood', 'reelsinstagram', 'reels', 'fypage', 'fypシ', 'viralfood', 'viral', 'asmrsounds', 'asmr', 'healthyfood', 'spicyfood', 'seafood', 'mukbangindonesia', 'mukbangkorea', 'koreanfood', 'asianfood', 'mukbang', 'mukbangvideo', 'asmrfood', 'asmrvids', 'asmreatingsounds', 'eatingshow']",,0,1279,3137,,DS3,mixed,night,False
3588648250908143408,reel,11.9,110,Saturday,6,15,3,2025,80091,0,False,False,[],10,0,223,2186,0.000124856415122609,DS3,none,morning,True
3539392838238150970_3258056694,reel,11.744,89,Monday,7,6,1,2025,488612,0,False,False,[],861,12,19700,55604,0.0017866900798791682,DS3,none,morning,False
3397896318013399724_145805726,reel,44.333,164,Tuesday,2,25,6,2024,44686,0,True,False,[],3,0,0,6615,6.713361827824647e-05,DS3,none,night,False
3800374048828018607_1541006876,reel,18.019,35,Thursday,9,1,1,2026,4893,0,False,False,[],71,1,0,1227,0.014711892112791173,DS3,none,morning,False
3623018156923108046_4563751075,reel,8.033,0,Thursday,16,1,5,2025,25599,0,False,False,[],77,1,1887,17506,0.003046875,DS3,none,afternoon,False
3762001850669754350_5360030216,reel,53.333,541,Sunday,10,9,11,2025,241397,2,True,False,"['indore', 'iloveindore']",3,10,0,19242,5.385297309836867e-05,DS3,niche_only,morning,True
3202418820587978188,reel,29.87,94,Friday,9,29,9,2023,80091,0,True,False,[],195,9,1533,11393,0.0025470708685012234,DS3,none,morning,False
3580271233967841047_9167274043,reel,20.2,242,Monday,17,3,3,2025,35408,9,False,False,"['niza', 'nizacientifica', 'dermocosmetica', 'cosmetica', 'cosmiatria', 'cosmetologa', 'antiage', 'cuidadosdelapiel', 'bienestarnatural']",25,0,181,1256,0.0007060351887938095,DS3,niche_only,afternoon,False
3522029327338907248,reel,33.36,135,Friday,8,13,12,2024,80091,7,True,False,"['suntv', 'annam', 'annamonsuntv', 'annampromo', 'sunpromos', 'tamilserials', 'serials']",3636,0,67701,157527,0.04539779253858063,DS3,niche_only,morning,False
3580574511615410567_224238996,reel,11.178,71,Tuesday,3,4,3,2025,10160,2,False,False,"['broncoboys', 'stampedetogether']",204,7,3233,9712,0.020765672670012794,DS3,niche_only,night,False
3598133802842932347,reel,47.034,36,Friday,8,28,3,2025,80091,0,True,False,[],9267,226,68367,204914,0.11852619487589272,DS3,none,morning,False
3622857911317208917_1267322992,reel,26.366,838,Thursday,11,1,5,2025,130354,23,False,False,"['56-15', 'últimastendencias', 'linos', 'bengalinas', 'encajes', 'tendenciasbohochic', 'romantic', 'linos', 'chifon', 'bohochic', 'modabohochic', 'ribs', 'telaslicradas', 'telasstretch', 'estampadosanimalprint', 'animal', 'textilestnt', 'ultimastendencias', 'modajuvenil', 'modafemenina', 'telasdemoda', 'telasdenovias', 'novia', 'modajuvenil']",107,3,2361,10007,0.000843849487936788,DS3,niche_only,morning,False
3607065395519535677_35764268480,reel,100.2,0,Wednesday,16,9,4,2025,1522771,0,False,False,[],296,2,4040,18681,0.00019569574433992744,DS3,none,afternoon,False
3455559454253878444,reel,37.336,174,Thursday,15,12,9,2024,80091,0,True,False,[],342,8,3850,9416,0.004369974529291315,DS3,none,afternoon,False
3623796995639353170,reel,80.2,461,Friday,18,2,5,2025,80091,26,False,False,"['huzoor', 'khilafat', 'islam', 'ahmadiyya', 'muslim', 'muslimah', 'ummah', 'jamaat', 'holyprophet', 'prophetmuhammad', 'islamic', 'blessed', 'allah', 'god', 'alhamdulillah', 'mashaallah', 'grace', 'dua', 'namaz', 'worship', 'promo', 'trailer', 'blessings', 'reeloftheday', 'mtanews', 'love']",1780,9,2417,17613,0.02233681266543475,DS3,mixed,evening,False
3614815821304352159,reel,30.733,677,Sunday,9,20,4,2025,80091,25,False,False,"['ingkungmasbaik', 'kulinerviral', 'jajan', 'tanboykunmukbang', 'sibungbung', 'kulinertiktok', 'sragenkeren', 'sragenhits', 'sragenfood', 'sragenfoodgram', 'sragenkuliner', 'srageninfo', 'sragenkekinian', 'sragenterkini', 'sragen24jam', 'sragenkita', 'sragen', 'jajansragen', 'jajan', 'jajanenak', 'jajansragenenak', 'tradisionalfood', 'idulfitri', 'idulfitri2025', '1syawal']",28,0,1355,5503,0.0003495979623433052,DS3,niche_only,morning,True
3574488655551113558_5755312659,reel,11.866,2,Sunday,17,23,2,2025,173149,0,True,False,[],837,29,5431,17496,0.005001443834825296,DS3,none,afternoon,True
3485918317517127675,reel,21.0,201,Thursday,12,24,10,2024,80091,10,True,False,"['singham', 'singhamagain', 'ajaydevgan', 'movies', 'bollywood', 'entertainment', 'rohitshetty', 'akshaykumar', 'arjunkapoor', 'tigershroff']",296,1,9993,22292,0.0037082355291414874,DS3,niche_only,afternoon,False
3603059352518801545_1193014506,reel,209.033,162,Friday,3,4,4,2025,14313,0,False,False,[],34,0,166,453,0.0023752969121140144,DS3,none,night,False
3601906763705939343_33314275,reel,31.333,141,Wednesday,13,2,4,2025,389460,0,True,False,[],3,70,6552,22940,0.00018743853684964604,DS3,none,afternoon,False
3573184506664065175,reel,5.166,38,Friday,22,21,2,2025,80091,0,False,False,[],154,2,9221,38217,0.0019477600759127004,DS3,none,evening,False
3490504392867140173_27686816962,reel,14.1,344,Wednesday,20,30,10,2024,297485,0,False,False,[],53574,68,652608,1453529,0.18031772923767841,DS3,none,evening,False
3591472128377388629_49773136545,reel,19.333,250,Wednesday,4,19,3,2025,10491,3,False,False,"['angboo', 'angboountuksikecil', 'angboohairoil']",69,70,278,1402,0.013248189096454442,DS3,niche_only,night,False
3598992604982245208,reel,95.1,99,Saturday,13,29,3,2025,80091,2,False,False,"['roblox', 'dresstoimpress']",917,38,5818,19373,0.01192378764420916,DS3,niche_only,afternoon,True
3484977973000287054_4913333257,reel,25.603,468,Wednesday,5,23,10,2024,79480,0,False,False,[],3,0,0,939,3.774486984310716e-05,DS3,none,night,False
3599192413949189135,reel,10.433,59,Saturday,19,29,3,2025,80091,0,True,False,[],,352,215,932,,DS3,none,evening,True
3610745285442673906,reel,8.4,154,Monday,18,14,4,2025,80091,0,True,False,[],390,24,8029,32344,0.005169055586076013,DS3,none,evening,False
3436941815066734042,reel,28.866,81,Saturday,22,17,8,2024,80091,6,True,False,"['motivation', 'motivationalquotes', 'foco', 'deusdoimpossivel', 'inspiração', 'jesus']",564,37,3688,10016,0.007503870548868801,DS3,niche_only,evening,True
3637982483417691153,reel,20.5,218,Thursday,8,22,5,2025,80091,0,False,False,['پیپا'],16,0,11,428,0.0001997702641961744,DS3,niche_only,morning,False
3610255927051123621,reel,87.9,157,Monday,2,14,4,2025,80091,1,False,False,"['sentul', '美景天茶餐室，独创热腾腾', '铁板奶油鸡面，还有很多这里才吃到的特色菜😋！']",1116,0,24220,69635,0.013933975927683164,DS3,niche_only,night,False
3598252399908369947_16087085735,reel,45.566,914,Friday,12,28,3,2025,11093,13,False,False,"['reelsviralvideo❤️❤️❤️❤️', 'reelskarofeelkaro', 'reelskarofeelkaro❣️❣️❣️', 'reelsvideo❤️', 'reelslovers', 'trendingreels', 'trendingsong❤️', 'reelsviral', 'reelsındia', 'preetycafes', 'prettypretty', 'caferacerofinstagram', 'reelskarofeelkaro❣️❣️']",3,4,0,1589,0.0006309716964124752,DS3,niche_only,afternoon,False
3580221737776113201,reel,10.133,123,Monday,15,3,3,2025,80091,5,False,False,"['lazymoni', 'pijamas', 'ecuador', 'comedia', 'hechoenecuador']",76,0,1039,2795,0.0009489087549318284,DS3,niche_only,afternoon,False
1534981631109760016,reel,14.433,692,Sunday,18,11,6,2017,80091,2,True,False,"['intothemind', 'nepaliloveyou']",453185,2062,0,11393,5.684050841532238,DS3,niche_only,evening,True
3595114538318287310,reel,20.366,506,Monday,4,24,3,2025,80091,5,True,False,"['pr', 'qoo10アンバサダー', 'qoo10購入品', 'ペプラム', 'ペプラムトップス', '秋コーデ', '産後ママ', '産後コーデ', '153cm', '153cmコーデ', '骨格ウェーブ', 'ブルベ冬コーデ', 'ヴァンクリ', 'アルハンブラ', 'ヴィンテージアルハンブラ', 'マザーオブパール', 'イジィデミニ', 'イジィデ', 'シェーヌダンクル', 'モノトーンコーデ', '男の子ママ', '女の子ママ', '産後9ヶ月', '体型カバー', '体型カバーコーデ']",82,2,1669,6653,0.0010487938870299156,DS3,niche_only,night,False
3492951781823710721,reel,13.266,144,Sunday,5,3,11,2024,80091,0,True,False,[],2352,24,1915,50963,0.0296658842331319,DS3,none,night,True
3615497240753843963,reel,79.5,40,Monday,7,21,4,2025,80091,3,True,False,"['maari', 'watchforfree', 'zee5tamil']",1923,0,29806,84021,0.02400988862807771,DS3,niche_only,morning,False
3615839812596633520,reel,17.6,0,Monday,18,21,4,2025,80091,0,False,False,[],5,0,132,830,6.24282075613045e-05,DS3,none,evening,False
3578078637830390223_1431551866,reel,30.033,250,Friday,16,28,2,2025,96025,18,False,False,"['healthylifestyle', 'healthyfood', 'foodporn', 'dietplan', 'healthyliving', 'newrecipe', 'cheflife', 'foodie', 'foodstagram', 'instadaily', 'healthtips', 'protiens', 'healthcoach', 'eatclean', 'eathealthy', 'delhidiaries', 'healthychef_india', 'healthychef2k18']",3042,46,16216,80710,0.032157957219919604,DS3,niche_only,afternoon,False
3556716950493037510,reel,16.166,185,Thursday,5,30,1,2025,80091,14,False,False,"['reels', 'reelitfeelit', 'reelkarofeelkaro', 'reelsinstagram', 'reelsviral', 'reelsvideo', 'love', 'life', 'kashmir', 'valley', 'motivation', 'lifestyle', 'quotes', 'explore']",1961,22,10155,50243,0.024759027118813365,DS3,mixed,night,False
3496170339316612637,reel,35.666,838,Thursday,16,7,11,2024,80091,20,False,False,"['banhbao', 'bánhbao', 'foodporn', 'foodstagram', 'foodaholic', 'foodblogger', 'instafood', 'diadiemanuong', 'foody', 'foodyvn', 'foodysaigon', 'foodysg', 'foodoftheday', 'vietnam', 'ansapsaigon', 'anvatsaigon', 'homnaytuiangi', 'followｍe', 'likeforlikes', 'dimsum']",,2,5429,18115,,DS3,niche_only,afternoon,False
3622225729324209095,reel,78.2,62,Wednesday,14,30,4,2025,80091,6,True,False,"['suma', 'sumakanakala', 'rajeevkanakala', 'trending', 'fun', 'comedy']",117540,649,917647,3048182,1.4756654846926036,DS3,mixed,afternoon,False
3601981169752061507_252490858,reel,29.92,179,Wednesday,16,2,4,2025,2137526,2,True,False,"['albm', 'eurovision2025']",31190,157,0,694224,0.014665077914805287,DS3,niche_only,afternoon,False
3624243625965859472,reel,12.533,210,Saturday,9,3,5,2025,80091,13,False,False,"['paradise', 'serenity', 'nature', 'flowers', 'green', 'water', 'sea', 'holiday', 'fethiye', 'mugla', 'turkey', 'instamugla', 'reklam)']",20456,93,64521,765779,0.25656744743544924,DS3,niche_only,morning,True
3604669094319147933_7586070624,reel,58.933,0,Sunday,9,6,4,2025,156665,0,False,False,[],3157,17,1360,41432,0.020259660679407147,DS3,none,morning,True
3498806117737229195_1493725569,reel,11.76,639,Monday,7,11,11,2024,321562,24,False,False,"['mehrbanali', 'mehrbanfan', 'mehrbanalifanpage', 'islamicmedia', 'foryou', 'fyp', 'unfreezemyaccount', 'viraltiktok', 'duet', 'trending', 'viralvideo', 'newvideo', 'wazifa', 'zodiac', 'horoscope', 'gemini', 'dost', 'friend', 'breakup', 'love', 'relation', 'argue', 'success', 'kamyab']",188,3,1827,7187,0.0005939738091758069,DS3,mixed,morning,False
3598203547943415787_276226898,reel,28.166,0,Friday,10,28,3,2025,20596,0,False,False,[],6,0,96,203,0.00029130455891634706,DS3,none,morning,False
3624686949941871772,reel,116.666,174,Saturday,23,3,5,2025,80091,1,False,False,['slugga'],82,12,553,2182,0.0011736503021525246,DS3,niche_only,evening,True
3418774272089612137,reel,18.6,818,Tuesday,21,23,7,2024,80091,0,False,False,"['유료광고', '옵세로', '모공축소크림', '옵세로', '모공축소크림', '탕후루모공크림', '화잘먹크림', '모공크림', '탄력케어', '모공케어', '모공크림추천', '옵세로모공크림', '스킨케어추천', '스킨케어', '탕후루피부', '탕후루챌린지', '그린카밍블루레이션클린크림플러스', '인간탕후루', '피부관리', '기초화장품', '홈케어', '화잘먹', '찐템']",,2,8364,21572,,DS3,niche_only,evening,False
3513257447157352006_1724359132,reel,45.3,165,Sunday,6,1,12,2024,4933,3,True,False,"['istyle', 'fashion', 'matinkim']",10,0,190,789,0.002026753141467369,DS3,niche_only,morning,True
3768966707177211920_2999417250,reel,24.056,615,Wednesday,1,19,11,2025,104150,7,False,False,"['cookingwithjjkatherine', 'cookingwithlove', 'cookingathome', 'homecooking', 'healthybreakfast', 'highproteinbreakfast', 'cerealbreakfast']",267,74,0,7402,0.0032740924235004944,DS3,niche_only,night,False
3414817334677246036,reel,49.433,773,Thursday,10,18,7,2024,80091,27,False,False,"['ashtapalettepalate', 'eatandstories', 'dessert', 'jakartahits', 'sweet', 'viralvideos', 'kulinerindonesia', 'kuliner', 'jakartaselatan', 'yummy', 'reelsindonesia', 'instafood', 'lifestyle', 'reels', 'video', 'asia', 'reelsinstagram', 'fyp', 'indonesia', 'tiktok', 'viral', 'weekend', 'instagram', 'instagood', 'jakarta', 'asmr', 'kulinerjakarta']",,70,5653,17239,,DS3,mixed,morning,False
3508866783953923561_28022833554,reel,57.2,2187,Monday,4,25,11,2024,3975,4,True,False,"['indonesiaintawau', 'konsulatritawau', 'konsulritawau', 'pekerjamigranindonesia']",11,0,0,430,0.002766599597585513,DS3,niche_only,night,False
3606604008636669416_1977349882,reel,15.333,31,Wednesday,1,9,4,2025,190501,0,True,False,[],530,12,26548,94698,0.0028451144869870134,DS3,none,night,False
3613562603835796557,reel,22.7,964,Friday,15,18,4,2025,80091,8,True,False,"['feedfeed', 'samosas', 'glutenfree', 'vegan', 'ricepapersamosas', 'glutenfreesamosas', 'tofusamosas', 'easyrecipe']",2241,105,37852,97460,0.02929131498776407,DS3,niche_only,afternoon,False
3606353784654408260,reel,5.533,1761,Tuesday,16,8,4,2025,80091,6,False,False,"['cuerposeguro', 'merecesmas', 'cuerpolibre', 'amor', 'comida', 'emociones']",3,0,86,342,3.74569245367827e-05,DS3,niche_only,afternoon,False
3585271611558440652_33064303939,reel,7.7,688,Monday,14,10,3,2025,37211,7,False,False,"['chiaseeds', 'chia', 'healthybreakfast', 'breakfast', 'recipe', 'healthyrecipes', 'healthyrecipe']",297,127,2402,9547,0.011394173922390626,DS3,niche_only,afternoon,False
3405430319668673594_488476647,reel,48.166,77,Friday,11,5,7,2024,18649581,2,True,False,"['mumbaimerijaan', 'mumbaiindians']",144224,169,0,1211676,0.007742425540690403,DS3,niche_only,morning,False
3758326460457957464_49516905777,reel,81.633,29,Tuesday,9,4,11,2025,3076,0,False,False,[],298,9,1640,5479,0.09977250568735782,DS3,none,morning,False
3420694486771182873_7171452025,reel,8.5,99,Friday,12,26,7,2024,78156,3,True,False,"['punerains', 'punecity', 'mumbairains']",12920,47,0,574718,0.16590964341005923,DS3,niche_only,afternoon,False
3734866857531615018_222631058,reel,80.866,198,Friday,0,3,10,2025,46040,12,True,False,"['desafiomartagomis', 'emagrecimento', 'dieta', 'gym', 'musculação', 'treinododia', 'mulherquesecuida', 'mulherde40', 'campinas', 'campinaseregião', 'maesdecampinas', 'campinassp']",42,8,558,1410,0.0010859885754001869,DS3,niche_only,night,False
3417522641513768164_262775125,reel,15.187,98,Monday,3,22,7,2024,317551,7,False,False,"['mahadev', 'sawan', 'relatable', 'reelitfeelit', 'explorepage✨', 'hindu', 'religion']",1596,18,0,23140,0.00508263213583917,DS3,niche_only,night,False
3593284792214953788_5474152544,reel,13.666,36,Friday,16,21,3,2025,21112,0,False,False,[],1,0,448,2133,4.736418320466063e-05,DS3,none,afternoon,False
3414815929023570435_65231572069,reel,63.4,868,Thursday,10,18,7,2024,205,7,False,False,"['ataprumah', 'konstruksirumah', 'arsitekviral', 'arsitekartis', 'bahasarsitektur', 'ilmuarsitektur', 'urbanartindonesia']",23,0,0,1276,0.11165048543689321,DS3,niche_only,morning,False
3410630309489289000_2303664133,reel,18.766,122,Friday,15,12,7,2024,81942,6,False,False,"['weknife', 'weknives', 'bladeforums', 'madebetter', 'knifephoto', 'knifeaction']",67,0,215,1331,0.0008176415313083485,DS3,niche_only,afternoon,False
3489702517502523184,reel,29.5,160,Tuesday,18,29,10,2024,80091,0,True,False,[],26321,231,68329,293606,0.3315187534335514,DS3,none,evening,False
3630578706538028154,reel,5.0,41,Monday,2,12,5,2025,80091,0,False,False,[],23,0,6,943,0.0002871697547820007,DS3,none,night,False
3402711829445868732,reel,12.433,227,Monday,17,1,7,2024,80091,8,False,False,"['ponytail', 'fashionhair', 'ponytail', 'sleek', 'celebrity', 'hairstylist', 'hair', 'hairbynikkipise']",80,1,679,2382,0.001011336962493133,DS3,niche_only,afternoon,False
3475766721133620699_54149098900,reel,14.666,167,Thursday,12,10,10,2024,523483,4,False,False,"['pankhido', 'trendingreels', 'reelkarofeelkaro', 'instagood']",645,14,8108,24112,0.0012588732415890456,DS3,mixed,afternoon,False
3489524581866774597,reel,37.17,61,Tuesday,12,29,10,2024,80091,0,True,False,"['世新大學', '編編想知道', '校園街訪', '世新大學', '高中生', '正妹']",1892,6,35905,150685,0.023697747590271188,DS3,niche_only,afternoon,False
