post_id,content_type,content_category,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,has_call_to_action,like_count,comment_count,share_count,save_count,reach_count,impression_count,engagement_rate,performance_bucket_label,dataset,time_block,is_weekend
IG0010620,carousel,Beauty,104,Friday,19,21,2,2025,8167,6,True,136,0,11,22,11752,17488,0.0097,low,DS1,evening,False
IG0010621,carousel,Photography,107,Friday,7,7,2,2025,8167,5,False,55,0,5,11,3990,4645,0.0153,low,DS1,morning,False
IG0010622,carousel,Lifestyle,103,Friday,4,1,8,2025,10018,11,False,201,7,3,34,2698,4080,0.06,viral,DS1,night,False
IG0010623,carousel,Fashion,102,Saturday,13,19,4,2025,3447,4,False,131,0,5,24,6049,9182,0.0174,low,DS1,afternoon,True
IG0010624,image,Photography,114,Wednesday,18,5,11,2025,10018,12,True,6,1,1,3,459,727,0.0151,low,DS1,evening,False
IG0010625,carousel,Music,120,Monday,20,29,9,2025,10034,6,False,195,2,6,35,3122,4026,0.0591,viral,DS1,evening,False
IG0010626,reel,Technology,135,Friday,11,31,10,2025,4972,8,False,62,1,2,10,1669,2075,0.0361,medium,DS1,morning,False
IG0010627,image,Lifestyle,125,Monday,8,12,5,2025,5824,12,False,50,1,3,5,3956,5123,0.0115,low,DS1,morning,False
IG0010628,image,Comedy,113,Thursday,5,5,6,2025,5824,3,False,330,12,23,58,6191,8023,0.0527,high,DS1,night,False
IG0010629,image,Beauty,95,Monday,3,10,2,2025,9044,7,False,99,1,7,19,1663,2200,0.0573,high,DS1,night,False
IG0010630,image,Fitness,129,Thursday,0,3,7,2025,10739,11,False,463,12,22,68,7219,9672,0.0584,viral,DS1,night,False
IG0010631,image,Music,113,Wednesday,23,22,10,2025,9461,2,False,329,10,14,59,4897,7180,0.0574,viral,DS1,evening,False
IG0010632,reel,Technology,108,Sunday,4,22,12,2024,6916,5,False,191,5,8,30,6130,8425,0.0278,low,DS1,night,True
IG0010633,image,Beauty,117,Friday,8,18,4,2025,15923,13,True,398,10,12,63,8455,12697,0.038,medium,DS1,morning,False
IG0010634,reel,Music,124,Thursday,6,12,6,2025,9461,7,True,300,8,9,45,7561,9184,0.0394,medium,DS1,morning,False
IG0010635,carousel,Comedy,125,Wednesday,17,25,6,2025,10018,6,True,782,26,39,108,10913,14529,0.0657,viral,DS1,afternoon,False
IG0010636,carousel,Photography,113,Wednesday,1,23,7,2025,8167,2,False,116,4,9,28,4071,5626,0.0279,medium,DS1,night,False
IG0010637,image,Fitness,95,Saturday,7,28,12,2024,4542,10,False,1099,32,52,171,19138,30377,0.0446,high,DS1,morning,True
IG0010638,image,Fitness,124,Wednesday,4,4,12,2024,15986,14,False,184,4,13,29,12406,18405,0.0125,low,DS1,night,False
IG0010639,image,Beauty,94,Monday,4,27,1,2025,13798,17,False,241,5,15,46,6485,7213,0.0426,medium,DS1,night,False
IG0010640,carousel,Fashion,102,Friday,21,24,1,2025,8167,6,False,435,16,28,80,6150,7731,0.0723,viral,DS1,evening,False
IG0010641,carousel,Beauty,134,Monday,6,3,2,2025,6916,4,True,98,4,2,12,3980,5127,0.0226,low,DS1,morning,False
IG0010642,carousel,Music,136,Thursday,11,16,1,2025,4542,6,False,99,2,9,15,5860,7880,0.0159,low,DS1,morning,False
IG0010643,carousel,Fashion,115,Thursday,12,27,2,2025,31095,9,False,0,14,15,44,8144,12138,0.006,medium,DS1,afternoon,False
IG0010644,carousel,Fitness,118,Wednesday,3,10,9,2025,6916,11,False,41,1,3,4,2008,2577,0.019,low,DS1,night,False
IG0010645,reel,Travel,113,Sunday,8,8,12,2024,8167,3,False,95,4,7,19,7065,10979,0.0114,low,DS1,morning,True
IG0010646,image,Fitness,127,Friday,7,20,6,2025,9461,6,False,99,0,7,15,1415,1716,0.0705,viral,DS1,morning,False
IG0010647,carousel,Beauty,135,Friday,13,10,10,2025,22291,8,True,435,8,27,65,7694,12103,0.0442,high,DS1,afternoon,False
IG0010648,image,Music,116,Friday,5,20,12,2024,3447,4,False,1349,46,74,187,17665,26690,0.062,viral,DS1,night,False
IG0010649,reel,Fashion,113,Saturday,0,3,5,2025,3083,7,True,1737,38,89,263,26486,40301,0.0528,high,DS1,night,True
IG0010650,reel,Technology,142,Thursday,5,5,6,2025,15986,10,False,943,27,48,124,13220,17834,0.064,viral,DS1,night,False
IG0010651,reel,Fashion,122,Saturday,15,8,3,2025,10034,10,False,191,6,13,32,5958,8348,0.029,medium,DS1,afternoon,True
IG0010652,image,Comedy,115,Monday,16,14,4,2025,13798,8,True,639,15,26,106,8992,13723,0.0573,viral,DS1,afternoon,False
IG0010653,reel,Food,111,Monday,4,4,8,2025,8167,3,True,182,5,11,27,4659,6996,0.0322,medium,DS1,night,False
IG0010654,image,Food,122,Sunday,12,15,6,2025,3083,6,False,534,19,33,86,6918,10809,0.0622,viral,DS1,afternoon,True
IG0010655,carousel,Lifestyle,117,Wednesday,21,22,10,2025,9461,14,False,223,9,6,35,2870,3633,0.0751,viral,DS1,evening,False
IG0010656,image,Photography,108,Monday,17,12,5,2025,9044,8,True,1019,30,0,155,20816,28085,0.0429,high,DS1,afternoon,False
IG0010657,reel,Lifestyle,123,Tuesday,18,24,6,2025,10018,14,True,405,16,17,69,6189,8462,0.0599,viral,DS1,evening,False
IG0010658,reel,Lifestyle,109,Sunday,22,21,9,2025,3447,8,False,308,9,18,49,4069,6309,0.0609,viral,DS1,evening,True
IG0010659,carousel,Fashion,124,Tuesday,20,9,9,2025,7486,6,False,95,4,2,16,3442,4934,0.0237,low,DS1,evening,False
IG0010660,reel,Music,114,Wednesday,10,17,9,2025,31095,5,False,122,5,3,0,3677,4104,0.0317,medium,DS1,morning,False
IG0010661,image,Lifestyle,136,Wednesday,11,10,9,2025,22291,12,False,167,3,4,26,2226,3321,0.0602,viral,DS1,morning,False
IG0010662,reel,Beauty,109,Tuesday,7,18,11,2025,3551,3,True,75,2,4,14,3597,4315,0.022,low,DS1,morning,False
IG0010663,image,Fashion,113,Friday,12,18,7,2025,15986,3,False,238,4,19,0,3825,4485,0.0582,viral,DS1,afternoon,False
IG0010664,carousel,Music,139,Friday,14,6,12,2024,3447,8,False,1191,33,50,178,15331,23085,0.0629,viral,DS1,afternoon,False
IG0010665,image,Food,123,Saturday,10,30,8,2025,8167,8,False,566,20,38,95,19927,29688,0.0242,low,DS1,morning,True
IG0010666,carousel,Travel,126,Tuesday,5,10,12,2024,4542,8,True,129,5,6,14,2134,3266,0.0472,high,DS1,night,False
IG0010667,image,Beauty,117,Friday,17,25,7,2025,9461,7,False,270,6,12,0,4532,5460,0.0527,viral,DS1,afternoon,False
IG0010668,carousel,Technology,108,Sunday,15,29,6,2025,10034,8,True,235,8,15,38,3933,5189,0.057,high,DS1,afternoon,True
IG0010669,carousel,Photography,126,Monday,5,3,3,2025,5824,7,True,182,5,11,23,4473,6215,0.0356,medium,DS1,night,False
IG0010670,image,Technology,130,Sunday,4,19,10,2025,3083,13,True,319,6,19,51,5413,6661,0.0593,viral,DS1,night,True
IG0010671,carousel,Music,122,Wednesday,13,18,12,2024,10018,10,False,84,4,4,16,1119,1395,0.0774,viral,DS1,afternoon,False
IG0010672,carousel,Comedy,138,Friday,9,30,5,2025,9044,13,False,148,0,8,16,9907,13560,0.0127,low,DS1,morning,False
IG0010673,carousel,Music,134,Thursday,3,28,8,2025,10018,7,False,351,11,13,65,9340,14252,0.0309,medium,DS1,night,False
IG0010674,image,Travel,113,Tuesday,8,8,7,2025,3447,17,False,75,2,3,11,4644,6577,0.0138,low,DS1,morning,False
IG0010675,reel,Food,124,Monday,1,2,12,2024,4542,12,False,145,6,6,23,6166,7899,0.0228,low,DS1,night,False
IG0010676,carousel,Fitness,125,Monday,14,4,8,2025,8167,5,False,417,18,30,67,9780,14599,0.0364,medium,DS1,afternoon,False
IG0010677,carousel,Music,112,Monday,12,28,7,2025,9044,2,False,144,2,12,18,4168,5300,0.0332,medium,DS1,afternoon,False
IG0010678,image,Food,122,Tuesday,18,7,10,2025,8167,7,True,452,16,22,63,7380,9598,0.0576,viral,DS1,evening,False
IG0010679,reel,Technology,119,Wednesday,3,27,8,2025,5824,8,False,438,17,23,61,6450,9395,0.0574,high,DS1,night,False
IG0010680,reel,Music,127,Thursday,12,28,8,2025,10739,8,True,235,6,9,41,3805,4679,0.0622,viral,DS1,afternoon,False
IG0010681,reel,Music,113,Thursday,6,12,12,2024,4972,9,True,131,4,5,25,2313,2740,0.0602,viral,DS1,morning,False
IG0010682,carousel,Lifestyle,118,Saturday,12,13,9,2025,5824,5,True,158,6,16,23,5030,6302,0.0322,medium,DS1,afternoon,True
IG0010683,carousel,Technology,126,Saturday,0,20,9,2025,6916,5,True,517,17,27,88,11925,17057,0.038,medium,DS1,night,True
IG0010684,reel,Photography,143,Thursday,8,19,6,2025,15923,6,True,28,1,3,1,1431,1713,0.0193,low,DS1,morning,False
IG0010685,carousel,Photography,122,Sunday,20,2,3,2025,22291,9,False,220,5,12,0,5954,8788,0.027,medium,DS1,evening,True
IG0010686,image,Beauty,103,Tuesday,15,31,12,2024,10739,10,False,300,7,12,45,10042,15876,0.0229,low,DS1,afternoon,False
IG0010687,image,Comedy,137,Monday,16,10,3,2025,9696,10,False,67,3,2,9,3550,4493,0.018,low,DS1,afternoon,False
IG0010688,carousel,Fitness,147,Wednesday,23,29,1,2025,3551,7,False,166,6,9,30,2943,3554,0.0594,viral,DS1,evening,False
IG0010689,carousel,Music,112,Wednesday,18,8,1,2025,9461,6,True,173,6,9,23,3818,5027,0.042,high,DS1,evening,False
IG0010690,reel,Music,136,Sunday,15,31,8,2025,13798,6,False,396,11,20,52,21519,28078,0.0171,low,DS1,afternoon,True
IG0010691,carousel,Beauty,143,Sunday,14,31,8,2025,9044,8,False,235,8,9,33,6107,9340,0.0305,medium,DS1,afternoon,True
IG0010692,image,Comedy,141,Sunday,0,17,8,2025,13798,8,True,35,1,1,2,3350,4099,0.0095,low,DS1,night,True
IG0010693,image,Technology,130,Saturday,13,5,4,2025,3447,10,False,429,13,21,50,9533,14422,0.0356,medium,DS1,afternoon,True
IG0010694,image,Music,143,Thursday,10,21,8,2025,13798,7,False,211,7,8,33,8864,11541,0.0224,low,DS1,morning,False
IG0010695,carousel,Food,145,Monday,22,16,12,2024,13798,11,True,333,11,18,46,8006,12690,0.0322,medium,DS1,evening,False
IG0010696,carousel,Fashion,151,Sunday,14,8,12,2024,3083,9,False,444,16,27,54,10123,15390,0.0352,medium,DS1,afternoon,True
IG0010697,reel,Comedy,132,Wednesday,19,13,8,2025,22291,10,False,126,6,4,18,2693,3253,0.0473,high,DS1,evening,False
IG0010698,carousel,Music,137,Thursday,20,11,9,2025,22291,9,False,58,0,4,11,3181,4330,0.0169,low,DS1,evening,False
IG0010699,image,Comedy,139,Wednesday,17,30,4,2025,4972,13,True,342,11,20,46,5243,6111,0.0686,viral,DS1,afternoon,False
IG0010700,carousel,Photography,120,Sunday,3,6,4,2025,31095,11,True,248,4,16,34,4116,6266,0.0482,high,DS1,night,True
IG0010701,image,Fitness,132,Wednesday,20,26,3,2025,9696,2,False,68,2,2,17,3271,4553,0.0195,low,DS1,evening,False
IG0010702,image,Music,118,Saturday,3,25,10,2025,4542,6,False,220,6,7,30,4763,5622,0.0468,high,DS1,night,True
IG0010703,carousel,Fitness,115,Sunday,18,12,1,2025,5824,6,False,112,0,3,15,5834,7678,0.0169,low,DS1,evening,True
IG0010704,image,Travel,128,Sunday,4,18,5,2025,22291,6,True,164,6,8,15,2341,3464,0.0557,high,DS1,night,True
IG0010705,image,Fashion,127,Sunday,1,20,4,2025,10018,7,False,705,22,34,106,11036,12242,0.0708,viral,DS1,night,True
IG0010706,carousel,Beauty,116,Saturday,9,22,2,2025,3447,10,True,328,13,17,45,4982,7914,0.0509,high,DS1,morning,True
IG0010707,image,Fitness,129,Friday,16,14,2,2025,10034,10,False,377,13,15,56,5196,6047,0.0762,viral,DS1,afternoon,False
IG0010708,carousel,Music,111,Tuesday,10,4,2,2025,3447,5,False,134,4,6,18,6699,7390,0.0219,low,DS1,morning,False
IG0010709,carousel,Lifestyle,133,Thursday,22,4,9,2025,31095,12,False,132,2,4,11,4449,4904,0.0304,medium,DS1,evening,False
IG0010710,image,Beauty,136,Friday,10,6,12,2024,3447,15,False,119,10,5,11,3730,4879,0.0297,medium,DS1,morning,False
IG0010711,carousel,Beauty,111,Saturday,10,20,9,2025,15986,10,False,283,15,16,47,9541,13558,0.0266,medium,DS1,morning,True
IG0010712,image,Technology,118,Sunday,18,1,12,2024,3083,8,True,197,5,9,37,3977,5813,0.0427,medium,DS1,evening,True
IG0010713,carousel,Fitness,110,Wednesday,21,9,4,2025,4542,13,False,96,0,7,12,2742,3884,0.0296,medium,DS1,evening,False
IG0010714,carousel,Lifestyle,125,Wednesday,10,27,8,2025,10018,6,False,54,2,1,3,1789,2661,0.0225,medium,DS1,morning,False
IG0010715,reel,Fitness,96,Tuesday,7,1,7,2025,10034,5,False,308,5,17,46,6180,8982,0.0419,high,DS1,morning,False
IG0010716,reel,Technology,136,Sunday,2,19,10,2025,8167,5,True,404,19,23,0,11292,12593,0.0354,medium,DS1,night,True
IG0010717,carousel,Fashion,127,Wednesday,8,20,11,2024,7486,13,False,137,3,10,22,6466,9842,0.0175,low,DS1,morning,False
IG0010718,carousel,Music,117,Wednesday,20,5,2,2025,3083,9,False,711,19,43,127,10625,12318,0.0731,viral,DS1,evening,False
IG0010719,carousel,Photography,135,Friday,7,18,7,2025,3447,11,False,267,15,22,55,3998,5080,0.0707,viral,DS1,morning,False
IG0010720,carousel,Photography,123,Sunday,17,21,9,2025,4542,13,False,179,7,11,23,2596,3895,0.0565,viral,DS1,afternoon,True
IG0010721,carousel,Fitness,123,Tuesday,17,11,11,2025,8167,9,True,68,1,2,5,1812,2255,0.0337,medium,DS1,afternoon,False
IG0010722,reel,Technology,103,Saturday,21,8,2,2025,4972,3,False,263,5,16,41,9628,11327,0.0287,medium,DS1,evening,True
IG0010723,carousel,Comedy,105,Sunday,10,5,10,2025,22291,15,False,290,7,16,35,6433,8430,0.0413,high,DS1,morning,True
IG0010724,image,Music,110,Thursday,1,30,1,2025,10018,6,False,20,0,3,3,738,1032,0.0252,medium,DS1,night,False
IG0010725,carousel,Fitness,120,Sunday,21,11,5,2025,3551,6,True,556,12,26,78,8038,11882,0.0566,high,DS1,evening,True
IG0010726,image,Comedy,119,Sunday,8,2,2,2025,9696,7,True,106,5,9,19,4719,6600,0.0211,low,DS1,morning,True
IG0010727,carousel,Music,116,Sunday,18,29,12,2024,4542,9,True,246,0,12,18,1119,1417,0.1948,viral,DS1,evening,True
IG0010728,image,Comedy,132,Thursday,14,28,11,2024,3447,6,True,42,1,1,0,1255,1504,0.0293,medium,DS1,afternoon,False
IG0010729,image,Beauty,114,Tuesday,7,16,9,2025,15923,7,False,47,2,3,5,1461,2204,0.0259,medium,DS1,morning,False
IG0010730,carousel,Fitness,126,Friday,18,27,6,2025,3447,3,False,383,5,25,65,5460,8441,0.0566,high,DS1,evening,False
IG0010731,image,Technology,129,Monday,8,14,7,2025,10739,3,False,19,0,2,2,1440,1708,0.0135,low,DS1,morning,False
IG0010732,reel,Music,114,Tuesday,4,25,2,2025,31095,14,False,764,24,34,121,11636,14694,0.0642,viral,DS1,night,False
IG0010733,image,Photography,120,Sunday,7,6,4,2025,5824,12,False,55,1,2,3,1721,2524,0.0242,low,DS1,morning,True
IG0010734,carousel,Fitness,118,Monday,0,13,1,2025,5824,5,False,170,7,8,30,5900,7578,0.0284,medium,DS1,night,False
IG0010735,carousel,Music,133,Monday,16,2,6,2025,9044,9,True,48,2,1,11,2326,2859,0.0217,medium,DS1,afternoon,False
IG0010736,image,Music,110,Saturday,14,11,10,2025,9044,9,True,463,15,27,73,13448,17284,0.0334,medium,DS1,afternoon,True
IG0010737,carousel,Comedy,119,Friday,14,3,1,2025,9696,7,True,1039,36,58,177,13492,17275,0.0758,viral,DS1,afternoon,False
IG0010738,image,Comedy,107,Tuesday,8,14,10,2025,8167,8,False,490,12,22,64,15072,18652,0.0315,medium,DS1,morning,False
IG0010739,reel,Lifestyle,113,Thursday,6,17,4,2025,15923,8,True,262,2,16,38,4847,6182,0.0514,high,DS1,morning,False
IG0010740,carousel,Fitness,131,Saturday,20,26,7,2025,7486,7,False,1077,33,45,147,5096,6156,0.2115,viral,DS1,evening,True
IG0010741,reel,Travel,118,Sunday,13,23,2,2025,3447,10,False,56,0,3,7,5374,6337,0.0104,low,DS1,afternoon,True
IG0010742,image,Food,116,Tuesday,0,21,1,2025,4972,9,False,318,9,13,50,7335,8403,0.0464,high,DS1,night,False
IG0010743,reel,Travel,111,Wednesday,18,8,10,2025,10739,7,True,160,0,7,28,2417,3228,0.0604,viral,DS1,evening,False
IG0010744,carousel,Music,118,Tuesday,8,9,9,2025,3551,10,True,172,4,10,29,3138,3726,0.0577,viral,DS1,morning,False
IG0010745,image,Lifestyle,112,Friday,18,1,8,2025,22291,11,True,243,8,12,29,4486,5768,0.0506,high,DS1,evening,False
IG0010746,image,Music,110,Thursday,12,2,1,2025,9461,4,False,419,18,21,60,12822,18719,0.0277,medium,DS1,afternoon,False
IG0010747,image,Travel,107,Thursday,4,12,12,2024,13798,7,True,1722,57,84,249,8286,12128,0.1741,viral,DS1,night,False
IG0010748,image,Music,116,Sunday,13,19,10,2025,4542,7,False,121,2,16,15,5581,8091,0.019,low,DS1,afternoon,True
IG0010749,image,Comedy,115,Saturday,17,15,3,2025,15986,9,False,171,8,9,26,2370,3207,0.0667,viral,DS1,afternoon,True
IG0010750,carousel,Fitness,116,Tuesday,20,29,7,2025,9461,10,True,170,2,14,23,2943,3775,0.0554,high,DS1,evening,False
IG0010751,image,Photography,137,Saturday,22,19,4,2025,13798,10,False,223,4,10,34,4556,6466,0.0419,high,DS1,evening,True
IG0010752,carousel,Travel,111,Friday,4,29,8,2025,22291,8,True,80,0,7,12,3727,5031,0.0197,low,DS1,night,False
IG0010753,image,Food,116,Wednesday,4,10,9,2025,4542,9,False,330,7,25,62,9009,11225,0.0378,medium,DS1,night,False
IG0010754,reel,Food,116,Thursday,19,27,3,2025,15923,7,False,856,29,42,112,12924,14792,0.0702,viral,DS1,evening,False
IG0010755,image,Comedy,116,Monday,3,16,6,2025,10018,14,True,274,6,19,40,4148,5420,0.0625,viral,DS1,night,False
IG0010756,carousel,Fitness,129,Tuesday,4,17,12,2024,3551,7,False,72,0,6,6,2550,3177,0.0264,medium,DS1,night,False
IG0010757,image,Fashion,125,Sunday,1,27,4,2025,13798,12,True,260,12,15,49,8879,11103,0.0303,medium,DS1,night,True
IG0010758,carousel,Fashion,133,Saturday,13,18,1,2025,15986,6,True,528,13,30,90,8968,14216,0.0465,high,DS1,afternoon,True
IG0010759,image,Technology,110,Sunday,14,2,2,2025,31095,9,False,145,3,4,21,2901,4166,0.0415,medium,DS1,afternoon,True
IG0010760,reel,Technology,120,Sunday,5,9,2,2025,13798,8,False,122,3,6,24,8823,11910,0.013,low,DS1,night,True
IG0010761,reel,Travel,117,Thursday,1,25,9,2025,10018,8,True,128,4,10,19,3893,5560,0.029,medium,DS1,night,False
IG0010762,carousel,Comedy,143,Friday,8,30,5,2025,15923,9,False,113,4,6,18,1533,2439,0.0578,high,DS1,morning,False
IG0010763,reel,Comedy,117,Wednesday,10,14,5,2025,6916,9,False,67,3,3,12,966,1387,0.0613,viral,DS1,morning,False
IG0010764,image,Music,147,Friday,21,14,11,2025,4542,13,True,196,0,7,27,4900,5778,0.0398,high,DS1,evening,False
IG0010765,reel,Food,97,Saturday,4,4,1,2025,10034,9,True,146,4,3,23,2292,3372,0.0522,high,DS1,night,True
IG0010766,carousel,Food,100,Tuesday,10,7,10,2025,9461,14,True,226,7,16,29,5717,6853,0.0406,medium,DS1,morning,False
IG0010767,image,Food,118,Tuesday,2,21,10,2025,13798,7,True,741,23,37,101,9638,11620,0.0776,viral,DS1,night,False
IG0010768,image,Lifestyle,119,Tuesday,13,26,8,2025,10739,5,True,502,10,24,78,7787,11460,0.0536,high,DS1,afternoon,False
IG0010769,image,Fitness,116,Monday,8,4,8,2025,5824,7,False,936,36,36,0,6016,9047,0.1114,high,DS1,morning,False
IG0010770,carousel,Beauty,120,Thursday,23,14,8,2025,8167,14,False,128,5,5,15,2391,2762,0.0554,viral,DS1,evening,False
IG0010771,reel,Music,116,Tuesday,18,10,6,2025,9044,5,False,435,21,23,58,7891,8928,0.0601,viral,DS1,evening,False
IG0010772,carousel,Fashion,119,Saturday,16,31,5,2025,15986,9,True,213,7,13,26,7124,9988,0.0259,medium,DS1,afternoon,True
IG0010773,image,Comedy,123,Thursday,16,30,1,2025,10739,7,True,1287,0,64,195,30847,40576,0.0381,medium,DS1,afternoon,False
IG0010774,carousel,Fashion,122,Tuesday,13,4,11,2025,22291,8,True,2603,81,131,416,64920,96200,0.0336,medium,DS1,afternoon,False
IG0010775,carousel,Lifestyle,122,Monday,23,17,3,2025,13798,4,True,173,3,7,30,6759,7900,0.027,medium,DS1,evening,False
IG0010776,carousel,Fashion,121,Thursday,13,26,12,2024,22291,4,False,808,24,37,102,10867,13373,0.0726,viral,DS1,afternoon,False
IG0010777,image,Food,130,Monday,9,10,11,2025,9696,4,False,99,3,3,13,5889,8153,0.0145,low,DS1,morning,False
IG0010778,carousel,Photography,120,Sunday,22,8,12,2024,10018,7,False,371,16,0,51,4771,7048,0.0621,viral,DS1,evening,True
IG0010779,carousel,Music,140,Monday,6,15,9,2025,4542,15,False,183,7,10,21,5412,6208,0.0356,medium,DS1,morning,False
IG0010780,carousel,Photography,122,Sunday,12,23,3,2025,3447,10,False,194,6,8,33,3428,5479,0.044,high,DS1,afternoon,True
IG0010781,carousel,Technology,113,Friday,2,14,2,2025,15986,12,False,114,1,9,20,3514,4347,0.0331,medium,DS1,night,False
IG0010782,reel,Photography,127,Monday,5,24,2,2025,3551,11,False,398,8,24,0,7840,11716,0.0367,high,DS1,night,False
IG0010783,carousel,Beauty,111,Friday,9,26,9,2025,9461,6,False,1131,31,57,181,17401,24535,0.0571,high,DS1,morning,False
IG0010784,carousel,Comedy,102,Monday,4,4,8,2025,13798,7,True,50,0,4,12,1745,2682,0.0246,low,DS1,night,False
IG0010785,carousel,Lifestyle,124,Thursday,20,30,10,2025,10739,5,True,156,6,15,9,2324,3141,0.0592,low,DS1,evening,False
IG0010786,reel,Comedy,90,Sunday,5,25,5,2025,9696,9,False,150,2,6,29,1955,2740,0.0682,viral,DS1,night,True
IG0010787,image,Beauty,133,Wednesday,7,9,7,2025,4972,6,True,255,0,18,33,4863,7748,0.0395,high,DS1,morning,False
IG0010788,image,Comedy,151,Wednesday,4,22,1,2025,15923,3,False,149,5,7,19,2320,3618,0.0498,high,DS1,night,False
IG0010789,image,Photography,132,Tuesday,9,11,3,2025,22291,6,False,290,10,17,35,5078,7769,0.0453,high,DS1,morning,False
IG0010790,carousel,Fitness,129,Thursday,22,27,2,2025,13798,7,False,99,2,4,9,1507,1681,0.0678,viral,DS1,evening,False
IG0010791,image,Comedy,123,Sunday,0,20,7,2025,9461,6,False,385,19,21,56,6889,8205,0.0586,viral,DS1,night,True
IG0010792,carousel,Technology,110,Tuesday,12,4,2,2025,13798,6,True,168,4,11,32,3531,4360,0.0493,high,DS1,afternoon,False
IG0010793,carousel,Music,114,Saturday,4,26,7,2025,13798,15,False,1006,34,47,164,15279,23357,0.0536,high,DS1,night,True
IG0010794,carousel,Music,136,Saturday,18,15,11,2025,13798,9,False,225,7,11,33,7066,9839,0.0281,medium,DS1,evening,True
IG0010795,image,Fashion,123,Thursday,15,7,8,2025,3447,14,False,158,5,13,23,7400,11313,0.0176,low,DS1,afternoon,False
IG0010796,reel,Travel,124,Saturday,17,3,5,2025,15923,4,True,48,1,1,8,1236,1845,0.0314,medium,DS1,afternoon,True
IG0010797,reel,Photography,120,Monday,18,13,10,2025,31095,7,True,227,7,11,36,3934,5647,0.0498,high,DS1,evening,False
IG0010798,carousel,Food,120,Wednesday,9,9,7,2025,9044,8,False,611,22,28,96,9209,12805,0.0591,viral,DS1,morning,False
IG0010799,carousel,Beauty,125,Monday,1,5,5,2025,5824,8,False,232,9,15,28,4741,6199,0.0458,high,DS1,night,False
IG0010800,image,Lifestyle,130,Sunday,8,22,12,2024,15986,6,False,14,1,0,3,1321,1636,0.011,low,DS1,morning,True
IG0010801,reel,Photography,125,Thursday,18,24,4,2025,4542,5,True,358,10,20,0,6713,8921,0.0435,high,DS1,evening,False
IG0010802,image,Music,135,Thursday,11,19,6,2025,15986,6,False,251,5,12,31,3350,4468,0.0669,viral,DS1,morning,False
IG0010803,reel,Fashion,111,Saturday,11,4,10,2025,31095,8,True,140,1,4,12,2336,3586,0.0438,medium,DS1,morning,True
IG0010804,image,Comedy,111,Thursday,2,13,2,2025,15986,6,False,383,16,19,65,5283,5962,0.081,viral,DS1,night,False
